[2025-07-30 17:25:54] INFO: CheckM v1.2.4
[2025-07-30 17:25:54] INFO: checkm qa /projects/somicrobiology/data/CRBC_CropMicrobiomeBacteria/ketao/checkm_output_all/lineage.ms /projects/somicrobiology/data/CRBC_CropMicrobiomeBacteria/ketao/checkm_output_all
[2025-07-30 17:25:54] INFO: CheckM data: /home/qfh739/miniconda3/envs/checkm/checkm_data
[2025-07-30 17:25:54] INFO: [CheckM - qa] Tabulating genome statistics.
[2025-07-30 17:25:54] INFO: Calculating AAI between multi-copy marker genes.
[2025-07-30 17:33:20] INFO: Reading HMM info from file.
[2025-07-30 17:38:52] INFO: Parsing HMM hits to marker genes:
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                 Marker lineage            # genomes   # markers   # marker sets    0     1      2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
  SRR31386732     f__Micrococcaceae (UID1631)          31         367           171         0    367     0    0    0    0       100.00           0.00               0.00          
  SRR31386727             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              0.00          
  SRR31386723       o__Rhizobiales (UID3449)          345         431           258         0    429     2    0    0    0       100.00           0.58               0.00          
  SRR31386722   c__Alphaproteobacteria (UID3422)       26         529           308         0    529     0    0    0    0       100.00           0.00               0.00          
  SRR31386721   c__Alphaproteobacteria (UID3422)       26         529           308         0    527     2    0    0    0       100.00           0.65               0.00          
  SRR31386712     o__Burkholderiales (UID4000)        193         426           213         0    426     0    0    0    0       100.00           0.00               0.00          
  SRR31386711       o__Rhizobiales (UID3449)          345         431           258         0    430     1    0    0    0       100.00           0.39               0.00          
  SRR31386704       o__Rhizobiales (UID3449)          345         431           258         0    430     1    0    0    0       100.00           0.39               0.00          
  SRR31386703   c__Alphaproteobacteria (UID3422)       26         529           308         0    525     4    0    0    0       100.00           1.30               0.00          
  SRR31386689    o__Sphingomonadales (UID3310)         26         569           293         0    566     2    1    0    0       100.00           1.19               0.00          
  SRR31386684    f__Xanthomonadaceae (UID4214)         55         659           290         0    659     0    0    0    0       100.00           0.00               0.00          
  SRR31386683     o__Burkholderiales (UID4000)        193         427           214         0    425     2    0    0    0       100.00           0.93               0.00          
  SRR31386676     o__Burkholderiales (UID4000)        193         427           214         0    425     2    0    0    0       100.00           0.70               0.00          
  SRR31386674             root (UID1)                 5656         56            24         0     0      55   1    0    0       100.00          104.17              3.45          
  SRR31386665   c__Alphaproteobacteria (UID3305)      564         349           230         0    347     2    0    0    0       100.00           0.87               0.00          
  SRR31386663             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              0.00          
  SRR31386657    o__Flavobacteriales (UID2815)        123         324           204         0    323     1    0    0    0       100.00           0.49               0.00          
  SRR31386656    o__Flavobacteriales (UID2815)        123         324           204         0    323     1    0    0    0       100.00           0.49               0.00          
  SRR31386651     o__Burkholderiales (UID4000)        193         427           214         0    425     2    0    0    0       100.00           0.93               0.00          
  SRR31386647     g__Bradyrhizobium (UID3699)          37         824           336         0    817     7    0    0    0       100.00           1.29              42.86          
  SRR31386646             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              7.14          
  SRR31386643         k__Bacteria (UID203)            5449        104            58         0     1     103   0    0    0       100.00          98.28               0.00          
  SRR31386642     o__Actinomycetales (UID1572)        580         288           173         0    288     0    0    0    0       100.00           0.00               0.00          
  SRR31386641     o__Actinomycetales (UID1593)         69         400           198         0    400     0    0    0    0       100.00           0.00               0.00          
  SRR31386640     o__Pseudomonadales (UID4488)        185         802           303         0    794     8    0    0    0       100.00           1.21               0.00          
  SRR31386639     o__Burkholderiales (UID4000)        193         426           214         0    423     3    0    0    0       100.00           0.65              33.33          
  SRR31386638             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              3.57          
  SRR31386637     o__Actinomycetales (UID1572)        580         288           173         0    288     0    0    0    0       100.00           0.00               0.00          
  SRR31386630    o__Rhodospirillales (UID3754)         63         336           201         0    334     2    0    0    0       100.00           0.66               0.00          
  SRR31386629     o__Actinomycetales (UID1802)        274         385           212         0    379     6    0    0    0       100.00           1.51               0.00          
  SRR31386613       o__Rhizobiales (UID3449)          345         431           258         0    430     1    0    0    0       100.00           0.39               0.00          
  SRR31386610       o__Rhizobiales (UID3449)          345         431           258         0    430     1    0    0    0       100.00           0.39               0.00          
  SRR31386609   c__Betaproteobacteria (UID3971)       223         424           211         0    423     1    0    0    0       100.00           0.03               0.00          
  SRR31386606   f__Enterobacteriaceae (UID5054)       223         873           303         0    870     3    0    0    0       100.00           0.19               0.00          
  SRR31386605   f__Enterobacteriaceae (UID5054)       223         874           303         0    873     1    0    0    0       100.00           0.08               0.00          
  SRR31386603       o__Rhizobiales (UID3449)          345         431           258         0    428     3    0    0    0       100.00           0.71               0.00          
  SRR31386598     o__Burkholderiales (UID4000)        193         427           214         0    426     1    0    0    0       100.00           0.03               0.00          
  SRR31386593     o__Burkholderiales (UID4000)        193         427           214         0    423     4    0    0    0       100.00           1.17               0.00          
  SRR31386587    f__Xanthomonadaceae (UID4214)         55         659           290         0    659     0    0    0    0       100.00           0.00               0.00          
  SRR31386584     o__Pseudomonadales (UID4488)        185         811           308         0    808     3    0    0    0       100.00           0.18               0.00          
  SRR31386579             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              0.00          
  SRR31386578     o__Actinomycetales (UID1572)        580         288           173         0    288     0    0    0    0       100.00           0.00               0.00          
  SRR31386576       o__Rhizobiales (UID3449)          345         430           257         0    428     2    0    0    0       100.00           0.78               0.00          
  SRR31386573   c__Alphaproteobacteria (UID3305)      564         348           229         0    346     2    0    0    0       100.00           0.87               0.00          
  SRR31386572       o__Rhizobiales (UID3449)          345         431           258         0    428     3    0    0    0       100.00           0.71               0.00          
  SRR31386571       o__Rhizobiales (UID3449)          345         431           258         0    430     1    0    0    0       100.00           0.39               0.00          
  SRR31386568             root (UID1)                 5656         56            24         0     1      54   1    0    0       100.00          99.42               0.00          
  SRR31386566      p__Bacteroidetes (UID2605)         350         316           210         0    313     3    0    0    0       100.00           1.43               0.00          
  SRR31386555    o__Flavobacteriales (UID2815)        123         324           204         0    323     1    0    0    0       100.00           0.25               0.00          
  SRR31386554    o__Flavobacteriales (UID2815)        123         324           204         0    323     1    0    0    0       100.00           0.25               0.00          
  SRR31386551     o__Burkholderiales (UID4000)        193         427           214         0    425     2    0    0    0       100.00           0.50               0.00          
  SRR31386550     o__Burkholderiales (UID4000)        193         427           214         0    426     1    0    0    0       100.00           0.03               0.00          
  SRR31386548     o__Burkholderiales (UID4000)        193         427           214         0    422     5    0    0    0       100.00           1.21               0.00          
  SRR31386546     o__Burkholderiales (UID4000)        193         427           214         0    421     6    0    0    0       100.00           2.10               0.00          
  SRR31386538     o__Burkholderiales (UID4000)        193         427           214         0    422     5    0    0    0       100.00           2.02               0.00          
  SRR31386535             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              0.00          
  SRR31386525     o__Burkholderiales (UID4000)        193         427           214         0    426     1    0    0    0       100.00           0.16               0.00          
  SRR31386524     o__Actinomycetales (UID1572)        580         288           173         0    288     0    0    0    0       100.00           0.00               0.00          
  SRR31386523             root (UID1)                 5656         56            24         0     0      55   1    0    0       100.00          104.17             25.86          
  SRR31386521             root (UID1)                 5656         56            24         0     0      55   1    0    0       100.00          104.17              1.72          
  SRR31386518             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              5.36          
  SRR31386517     o__Burkholderiales (UID4000)        193         427           214         0    425     2    0    0    0       100.00           0.93               0.00          
  SRR31386512     g__Bradyrhizobium (UID3699)          37         824           336         0    818     6    0    0    0       100.00           1.07               0.00          
  SRR31386510       o__Rhizobiales (UID3449)          345         431           258         0    429     2    0    0    0       100.00           0.52               0.00          
  SRR31386508     o__Actinomycetales (UID1572)        580         288           173         0    288     0    0    0    0       100.00           0.00               0.00          
  SRR31386500             root (UID1)                 5656         56            24         0     0      1    54   1    0       100.00          200.00              2.37          
  SRR31386499       o__Rhizobiales (UID3449)          345         431           258         0    430     1    0    0    0       100.00           0.39               0.00          
  SRR31386498             root (UID1)                 5656         56            24         0     0      1    55   0    0       100.00          195.83              9.04          
  SRR31386497             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              0.00          
  SRR31386495             root (UID1)                 5656         56            24         0     0      0    55   1    0       100.00          204.17             46.78          
  SRR31386492       o__Rhizobiales (UID3449)          345         431           258         0    430     1    0    0    0       100.00           0.39               0.00          
  SRR31386487   c__Betaproteobacteria (UID3971)       223         424           211         0    423     1    0    0    0       100.00           0.03               0.00          
  SRR31386485    o__Rhodospirillales (UID3754)         63         336           201         0    336     0    0    0    0       100.00           0.00               0.00          
  SRR31386481   c__Betaproteobacteria (UID3888)       323         387           234         0    382     5    0    0    0       100.00           1.28              60.00          
  SRR31386479    f__Xanthomonadaceae (UID4214)         55         659           290         0    653     6    0    0    0       100.00           1.90              16.67          
  SRR31386478   f__Enterobacteriaceae (UID5054)       223         874           303         0    871     3    0    0    0       100.00           0.47               0.00          
  SRR31386477       o__Rhizobiales (UID3642)          107         485           316         0    485     0    0    0    0       100.00           0.00               0.00          
  SRR31386475       o__Rhizobiales (UID3449)          345         431           258         0    429     2    0    0    0       100.00           0.48               0.00          
  SRR31386472   f__Enterobacteriaceae (UID5054)       223         874           303         0    871     3    0    0    0       100.00           0.47               0.00          
  SRR31386465   f__Enterobacteriaceae (UID5054)       223         874           303         0    871     3    0    0    0       100.00           0.47               0.00          
  SRR31386462   f__Enterobacteriaceae (UID5054)       223         874           303         0    872     2    0    0    0       100.00           0.14               0.00          
  SRR31386461   c__Gammaproteobacteria (UID4444)      263         507           232         0    503     4    0    0    0       100.00           1.13               0.00          
  SRR31386453   c__Alphaproteobacteria (UID3305)      564         348           229         0    348     0    0    0    0       100.00           0.00               0.00          
  SRR31386450      f__Rhizobiaceae (UID3563)           81         808           337         0    802     6    0    0    0       100.00           0.63               0.00          
  SRR31386449    o__Rhodospirillales (UID3754)         63         336           201         0    336     0    0    0    0       100.00           0.00               0.00          
  SRR31386448    o__Rhodospirillales (UID3754)         63         336           201         0    332     4    0    0    0       100.00           1.74               0.00          
  SRR31386447     o__Actinomycetales (UID1663)        488         309           185         0    309     0    0    0    0       100.00           0.00               0.00          
  SRR31386443             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              5.36          
  SRR31386439    o__Flavobacteriales (UID2815)        123         324           204         0    324     0    0    0    0       100.00           0.00               0.00          
  SRR31386433     o__Burkholderiales (UID4000)        193         427           214         0    422     5    0    0    0       100.00           1.21               0.00          
  SRR31386430   f__Enterobacteriaceae (UID5054)       223         874           303         0    873     1    0    0    0       100.00           0.08               0.00          
  SRR31386429    o__Rhodospirillales (UID3754)         63         336           201         0    336     0    0    0    0       100.00           0.00               0.00          
  SRR31386427     o__Burkholderiales (UID4000)        193         427           214         0    426     1    0    0    0       100.00           0.03               0.00          
  SRR31386425             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              7.14          
  SRR31386422       o__Rhizobiales (UID3642)          107         485           316         0    485     0    0    0    0       100.00           0.00               0.00          
  SRR31386420     o__Actinomycetales (UID1815)        120         572           265         0    570     2    0    0    0       100.00           0.44               0.00          
  SRR31386418     o__Actinomycetales (UID1572)        580         288           173         0    288     0    0    0    0       100.00           0.00               0.00          
  SRR31386416     o__Burkholderiales (UID4000)        193         427           214         0    424     3    0    0    0       100.00           1.40               0.00          
  SRR31386414     o__Burkholderiales (UID4000)        193         427           214         0    423     4    0    0    0       100.00           1.17               0.00          
  SRR31386400     o__Burkholderiales (UID4000)        193         427           214         0    423     4    0    0    0       100.00           1.40               0.00          
  SRR31386399     o__Actinomycetales (UID1815)        120         574           266         0    572     2    0    0    0       100.00           0.12               0.00          
  SRR31386395    o__Flavobacteriales (UID2815)        123         324           204         0    323     1    0    0    0       100.00           0.25               0.00          
  SRR31386394   c__Alphaproteobacteria (UID3422)       26         529           308         0    524     5    0    0    0       100.00           1.03               0.00          
  SRR31386392     o__Burkholderiales (UID4000)        193         426           213         0    424     2    0    0    0       100.00           0.50               0.00          
  SRR31386388     f__Micrococcaceae (UID1631)          31         367           171         0    367     0    0    0    0       100.00           0.00               0.00          
  SRR31386386   c__Alphaproteobacteria (UID3305)      564         348           229         0    347     1    0    0    0       100.00           0.44               0.00          
  SRR31386383   c__Alphaproteobacteria (UID3305)      564         348           229         0    348     0    0    0    0       100.00           0.00               0.00          
  SRR31386371     o__Actinomycetales (UID1572)        580         288           173         0    287     1    0    0    0       100.00           0.58               0.00          
  SRR31386364    f__Streptomycetaceae (UID2048)        60         460           233         0    458     2    0    0    0       100.00           0.45               0.00          
  SRR31386363       o__Rhizobiales (UID3642)          107         484           315         0    483     1    0    0    0       100.00           0.32               0.00          
  SRR31386361         c__Bacilli (UID259)             750         275           151         0    274     1    0    0    0       100.00           0.22               0.00          
  SRR31386360   c__Alphaproteobacteria (UID3305)      564         349           230         0    348     1    0    0    0       100.00           0.43               0.00          
  SRR31386359             root (UID1)                 5656         56            24         0     0      0    56   0    0       100.00          200.00              1.79          
  SRR31386358   f__Enterobacteriaceae (UID5054)       223         874           303         0    872     2    0    0    0       100.00           0.14               0.00          
  SRR31386357         k__Bacteria (UID203)            5449        104            58         0     3      98   3    0    0       100.00          98.85               2.80          
  SRR31386356             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              1.79          
  SRR31386355     o__Burkholderiales (UID4000)        193         427           214         0    424     3    0    0    0       100.00           1.40               0.00          
  SRR31386354         k__Bacteria (UID203)            5449        104            58         0     2     101   1    0    0       100.00          98.28               0.00          
  SRR31386353       o__Rhizobiales (UID3449)          345         431           258         0    430     1    0    0    0       100.00           0.39               0.00          
  SRR31386352     o__Burkholderiales (UID4000)        193         427           214         0    424     3    0    0    0       100.00           1.40               0.00          
  SRR31386351     o__Burkholderiales (UID4000)        193         427           214         0    424     3    0    0    0       100.00           1.40               0.00          
  SRR31386350       o__Rhizobiales (UID3449)          345         431           258         0    419     12   0    0    0       100.00           2.71               0.00          
  SRR31386349       o__Rhizobiales (UID3642)          107         485           316         0    484     1    0    0    0       100.00           0.32               0.00          
  SRR31386346     o__Burkholderiales (UID4000)        193         427           214         0    426     1    0    0    0       100.00           0.03               0.00          
  SRR31386343       o__Rhizobiales (UID3449)          345         431           258         0    428     3    0    0    0       100.00           0.71               0.00          
  SRR31386341     o__Actinomycetales (UID1663)        488         309           185         0    309     0    0    0    0       100.00           0.00               0.00          
  SRR31386337   c__Alphaproteobacteria (UID3305)      564         348           229         0    348     0    0    0    0       100.00           0.00               0.00          
  SRR31386335       o__Rhizobiales (UID3449)          345         430           257         0    428     2    0    0    0       100.00           0.58               0.00          
  SRR31386334    o__Flavobacteriales (UID2815)        123         324           204         0    324     0    0    0    0       100.00           0.00               0.00          
  SRR31386333    o__Flavobacteriales (UID2815)        123         324           204         0    324     0    0    0    0       100.00           0.00               0.00          
  SRR31386329       o__Rhizobiales (UID3449)          345         430           257         0    428     2    0    0    0       100.00           0.58               0.00          
  SRR31386325             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              5.36          
  SRR31386320    o__Flavobacteriales (UID2815)        123         324           204         0    324     0    0    0    0       100.00           0.00               0.00          
  SRR31386318     o__Actinomycetales (UID1572)        580         288           173         0    287     1    0    0    0       100.00           0.19               0.00          
  SRR31386312     o__Actinomycetales (UID1663)        488         309           185         0    309     0    0    0    0       100.00           0.00               0.00          
  SRR31386308       o__Rhizobiales (UID3449)          345         431           258         0    428     3    0    0    0       100.00           0.97               0.00          
  SRR31386304     o__Burkholderiales (UID4000)        193         427           214         0    426     1    0    0    0       100.00           0.03               0.00          
  SRR31386298             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              5.36          
  SRR31386296   c__Alphaproteobacteria (UID3422)       26         529           308         0    529     0    0    0    0       100.00           0.00               0.00          
  SRR31386288       o__Rhizobiales (UID3449)          345         430           257         0    428     2    0    0    0       100.00           0.78               0.00          
  SRR31386281       o__Rhizobiales (UID3449)          345         431           258         0    428     3    0    0    0       100.00           0.97               0.00          
  SRR31386276     o__Burkholderiales (UID4000)        193         427           214         0    422     5    0    0    0       100.00           1.21               0.00          
  SRR31386273       o__Rhizobiales (UID3449)          345         431           258         0    430     1    0    0    0       100.00           0.39               0.00          
  SRR31386272     o__Actinomycetales (UID1802)        274         385           212         0    380     5    0    0    0       100.00           1.04               0.00          
  SRR31386268     o__Burkholderiales (UID4000)        193         427           214         0    426     1    0    0    0       100.00           0.03               0.00          
  SRR31386266       o__Rhizobiales (UID3449)          345         431           258         0    428     3    0    0    0       100.00           0.71               0.00          
  SRR31386262   c__Alphaproteobacteria (UID3422)       26         529           308         0    529     0    0    0    0       100.00           0.00               0.00          
  SRR31386254    o__Flavobacteriales (UID2815)        123         324           204         0    324     0    0    0    0       100.00           0.00               0.00          
  SRR31386253    o__Flavobacteriales (UID2815)        123         324           204         0    324     0    0    0    0       100.00           0.00               0.00          
  SRR31386249    f__Xanthomonadaceae (UID4214)         55         659           290         0    658     1    0    0    0       100.00           0.34              100.00         
  SRR31386248   c__Alphaproteobacteria (UID3422)       26         529           308         0    526     3    0    0    0       100.00           0.32               0.00          
  SRR31386245    f__Xanthomonadaceae (UID4214)         55         659           290         0    653     6    0    0    0       100.00           0.77               0.00          
  SRR31386241       o__Rhizobiales (UID3449)          345         431           258         0    430     1    0    0    0       100.00           0.39               0.00          
  SRR31386239     o__Burkholderiales (UID4000)        193         427           214         0    424     3    0    0    0       100.00           1.40               0.00          
  SRR31386235             root (UID1)                 5656         56            24         0     0      55   1    0    0       100.00          104.17              0.00          
  SRR31386234   c__Alphaproteobacteria (UID3422)       26         529           308         0    529     0    0    0    0       100.00           0.00               0.00          
  SRR31386232   c__Betaproteobacteria (UID3971)       223         424           211         0    423     1    0    0    0       100.00           0.03               0.00          
  SRR31386231     o__Burkholderiales (UID4000)        193         427           214         0    426     1    0    0    0       100.00           0.03               0.00          
  SRR31386230   c__Alphaproteobacteria (UID3305)      564         349           230         0    348     1    0    0    0       100.00           0.43               0.00          
  SRR31386227        p__Firmicutes (UID242)           830         245           130         0    241     4    0    0    0       100.00           1.99               0.00          
  SRR31386226   c__Alphaproteobacteria (UID3305)      564         345           228         0    339     6    0    0    0       100.00           2.63               0.00          
  SRR31386215     o__Actinomycetales (UID1697)        387         330           193         0    329     1    0    0    0       100.00           0.04              100.00         
  SRR31386213             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              1.79          
  SRR31386199   f__Enterobacteriaceae (UID5054)       223         874           303         0    872     2    0    0    0       100.00           0.14               0.00          
  SRR31386197       o__Rhizobiales (UID3642)          107         477           310         0    472     5    0    0    0       100.00           1.24              20.00          
  SRR31386195             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00             82.14          
  SRR31386194       o__Rhizobiales (UID3449)          345         431           258         0    430     1    0    0    0       100.00           0.39               0.00          
  SRR31386192             root (UID1)                 5656         56            24         0     0      55   1    0    0       100.00          104.17              1.72          
  SRR31386190         k__Bacteria (UID203)            5449        104            58         0     1     103   0    0    0       100.00          98.28               0.00          
  SRR31386189             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              0.00          
  SRR31386188       o__Rhizobiales (UID3449)          345         430           257         0    428     2    0    0    0       100.00           0.58               0.00          
  SRR31358800      p__Bacteroidetes (UID2591)         364         303           203         0    303     0    0    0    0       100.00           0.00               0.00          
  SRR31358798     o__Burkholderiales (UID4000)        193         427           214         0    422     5    0    0    0       100.00           2.10               0.00          
  SRR31358796   c__Alphaproteobacteria (UID3422)       26         529           308         0    525     4    0    0    0       100.00           0.53               0.00          
  SRR31358794       o__Rhizobiales (UID3449)          345         430           257         0    429     1    0    0    0       100.00           0.39               0.00          
  SRR31358792    f__Xanthomonadaceae (UID4214)         55         659           290         0    654     5    0    0    0       100.00           0.89               0.00          
  SRR31358786             root (UID1)                 5656         56            24         0     0      56   0    0    0       100.00          100.00              0.00          
  SRR31358783     o__Actinomycetales (UID1572)        580         288           173         0    287     1    0    0    0       100.00           0.29               0.00          
  SRR31358782    f__Xanthomonadaceae (UID4214)         55         659           290         0    653     6    0    0    0       100.00           1.10               0.00          
  SRR31358776      f__Rhizobiaceae (UID3564)           78         840           354         0    840     0    0    0    0       100.00           0.00               0.00          
  SRR31358770     f__Micrococcaceae (UID1631)          31         367           171         0    367     0    0    0    0       100.00           0.00               0.00          
  SRR31358757     o__Burkholderiales (UID4000)        193         427           214         0    426     1    0    0    0       100.00           0.47               0.00          
  SRR31358756     f__Micrococcaceae (UID1631)          31         367           171         0    366     1    0    0    0       100.00           0.29               0.00          
  SRR31358750     o__Actinomycetales (UID1593)         69         400           198         0    397     3    0    0    0       100.00           0.76               0.00          
  SRR31358740    f__Xanthomonadaceae (UID4214)         55         659           290         0    657     2    0    0    0       100.00           0.69               0.00          
  SRR31358738     o__Burkholderiales (UID4000)        193         426           213         0    425     1    0    0    0       100.00           0.47               0.00          
  SRR31358737       o__Rhizobiales (UID3450)          238         513           244         0    508     5    0    0    0       100.00           1.23              20.00          
  SRR31358735     o__Burkholderiales (UID4000)        193         426           213         0    425     1    0    0    0       100.00           0.47               0.00          
  SRR31358734     o__Burkholderiales (UID4000)        193         427           214         0    426     1    0    0    0       100.00           0.47              100.00         
  SRR31358732     o__Actinomycetales (UID1808)        268         395           220         0    393     2    0    0    0       100.00           0.91               0.00          
  SRR31358726     o__Actinomycetales (UID1572)        580         288           173         0    287     1    0    0    0       100.00           0.58               0.00          
  SRR31358725         k__Bacteria (UID203)            5449        104            58         0     1      53   50   0    0       100.00          118.97              3.45          
  SRR31358724     o__Actinomycetales (UID1593)         69         400           198         0    400     0    0    0    0       100.00           0.00               0.00          
  SRR31358711     o__Actinomycetales (UID1808)        268         395           220         0    394     1    0    0    0       100.00           0.45               0.00          
  SRR31358709    f__Xanthomonadaceae (UID4214)         55         659           290         0    655     4    0    0    0       100.00           0.71               0.00          
  SRR31358705     o__Actinomycetales (UID1815)        120         574           266         0    573     1    0    0    0       100.00           0.05               0.00          
  SRR31358704         k__Bacteria (UID203)            5449        104            58         0     54     50   0    0    0       100.00          20.69               0.00          
  SRR31358701     o__Actinomycetales (UID1593)         69         400           198         0    399     1    0    0    0       100.00           0.51               0.00          
  SRR31358696         k__Bacteria (UID203)            5449        104            58         0     1     103   0    0    0       100.00          98.28               0.00          
  SRR31358692   c__Alphaproteobacteria (UID3305)      564         349           230         0    348     1    0    0    0       100.00           0.43               0.00          
  SRR31358687     f__Micrococcaceae (UID1631)          31         367           171         0    366     1    0    0    0       100.00           0.29              100.00         
  SRR31358686     o__Actinomycetales (UID1808)        268         396           220         0    396     0    0    0    0       100.00           0.00               0.00          
  SRR31358685     o__Actinomycetales (UID1663)        488         309           185         0    308     1    0    0    0       100.00           0.54               0.00          
  SRR31358676      f__Rhizobiaceae (UID3564)           78         840           354         0    837     3    0    0    0       100.00           0.24               0.00          
  SRR31358674     o__Actinomycetales (UID1572)        580         288           173         0    287     1    0    0    0       100.00           0.58               0.00          
  SRR31358666    f__Xanthomonadaceae (UID4214)         55         659           290         0    659     0    0    0    0       100.00           0.00               0.00          
  SRR31358664         k__Bacteria (UID203)            5449        103            57         0     10     93   0    0    0       100.00          98.41              45.16          
  SRR31358661    o__Flavobacteriales (UID2815)        123         323           204         0    323     0    0    0    0       100.00           0.00               0.00          
  SRR31358659    f__Streptomycetaceae (UID2048)        60         460           233         0    460     0    0    0    0       100.00           0.00               0.00          
  SRR31358658         c__Bacilli (UID259)             750         275           151         0    271     4    0    0    0       100.00           1.77               0.00          
